job_title,job_url,company_name,experience,salary,location,skills,description,search_keyword,search_location,scraped_at,source,posted_date,job_title_clean,company_name_clean,salary_min_lpa,salary_max_lpa,salary_avg_lpa,exp_min_years,exp_max_years,experience_level,primary_city,is_remote,is_hybrid,text_to_search,has_python,has_sql,has_excel,has_power_bi,has_tableau,has_r,has_statistics,has_machine_learning,has_data_visualization,has_etl,has_pandas,has_numpy,has_scikit-learn,has_aws,has_azure,has_big_data,total_skills_mentioned,cleaned_at,days_since_scraped
Data Analyst,https://www.naukri.com/job-listings-data-analyst-xpressbees-pune-2-to-3-years-061125016752,Xpressbees,2-3 Yrs,5-6 Lacs PA,Pune,"Python, SQL, Power Bi, Data Analysis, Advanced Excel, Tableau, Analysis, Excel, Save",,data-analyst,pune,2025-12-04 12:14:47,Naukri,,Data Analyst,Xpressbees,5.0,6.0,5.5,2.0,3.0,Entry Level (0-2 years),Pune,False,False," python, sql, power bi, data analysis, advanced excel, tableau, analysis, excel, save",True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,5,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-webkit24-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-7-years-220525505987,Webkit24,4-7 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","excel, tableau, gcp, data integration tools, power bi, aws, communication skills, Bi, Save",,data-analyst,pune,2025-12-04 12:14:47,Naukri,,Data Analyst,Webkit24,,,,4.0,7.0,Mid Level (3-5 years),Pune,False,False," excel, tableau, gcp, data integration tools, power bi, aws, communication skills, bi, save",False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,4,2025-12-09 20:13:03,5
Data Analyst L4,https://www.naukri.com/job-listings-data-analyst-l4-wipro-limited-pune-5-to-8-years-141125933944,Wipro,5-8 Yrs,Not Disclosed,Pune,"data engineering, analytics, database, automation, data validation, business analytics, data integration, sales, Save",,data-analyst,pune,2025-12-04 12:14:48,Naukri,,Data Analyst,Wipro,,,,5.0,8.0,Mid Level (3-5 years),Pune,False,False," data engineering, analytics, database, automation, data validation, business analytics, data integration, sales, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-caratlane-a-tata-product-pune-2-to-6-years-280425506322,Caratlane,2-6 Yrs,Not Disclosed,Pune,"sap, data analysis, continuous development, epr, bi, power bi, sap analytics cloud, problem solving, Save",,data-analyst,pune,2025-12-04 12:14:50,Naukri,,Data Analyst,Caratlane,,,,2.0,6.0,Entry Level (0-2 years),Pune,False,False," sap, data analysis, continuous development, epr, bi, power bi, sap analytics cloud, problem solving, save",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
CSAT Data Analyst - PowerBI,https://www.naukri.com/job-listings-csat-data-analyst-powerbi-akzonobel-pune-4-to-9-years-111125042645,AkzoNobel,4-9 Yrs,Not Disclosed,Hybrid - Pune,"Vba Excel, Power Bi, Survey Analysis, CSAT, Azure, Data Visualization, Advanced Excel, Databricks, Save",,data-analyst,pune,2025-12-04 12:14:51,Naukri,,Data Analyst,AkzoNobel,,,,4.0,9.0,Mid Level (3-5 years),Pune,False,True," vba excel, power bi, survey analysis, csat, azure, data visualization, advanced excel, databricks, save",False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,4,2025-12-09 20:13:03,5
Programmer / Data Analyst,https://www.naukri.com/job-listings-programmer-data-analyst-indo-fuji-information-technologies-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-160724500800,Indo Fuji Information Technologies,3-6 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","Training, Business Analyst, Quality check, Programming, Data Analyst, Research, Troubleshooting, Testing, Save",,data-analyst,pune,2025-12-04 12:14:51,Naukri,,Data Analyst,Indo Fuji Information Technologies,,,,3.0,6.0,Mid Level (3-5 years),Pune,False,False," training, business analyst, quality check, programming, data analyst, research, troubleshooting, testing, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data Governance Analyst (Data Lake),https://www.naukri.com/job-listings-data-governance-analyst-data-lake-barclays-shared-services-pune-2-to-5-years-300625500275,Barclays,2-5 Yrs,Not Disclosed,Pune,"risk management, data analytics, data analysis, big data, etl, change management, data profiling, Governance, Save",,data-analyst,pune,2025-12-04 12:14:52,Naukri,,Data Governance Analyst (Data Lake),Barclays,,,,2.0,5.0,Entry Level (0-2 years),Pune,False,False," risk management, data analytics, data analysis, big data, etl, change management, data profiling, governance, save",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-exzeo-software-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-5-years-260825501703,Exzeo Software,4-5 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","GIS, IT services, Postgresql, Analytical, JSON, MongoDB, Selenium, Analytics, Save",,data-analyst,pune,2025-12-04 12:14:54,Naukri,,Data Analyst,Exzeo Software,,,,4.0,5.0,Mid Level (3-5 years),Pune,False,False," gis, it services, postgresql, analytical, json, mongodb, selenium, analytics, save",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-cerebra-hyderabad-pune-bengaluru-5-to-10-years-061125031342,Cerebra,5-10 Yrs,Not Disclosed,"Pune, Hyderabad, Bengaluru","Data Analyst, Epic OR Cerner OR Athena and Oracle FDI, and Unix for ETL, PowerDesigner, Healthcare domain knowledge, ER/Studio, ERwin, SQL, Save",,data-analyst,pune,2025-12-04 12:14:55,Naukri,,Data Analyst,Cerebra,,,,5.0,10.0,Mid Level (3-5 years),Pune,False,False," data analyst, epic or cerner or athena and oracle fdi, and unix for etl, powerdesigner, healthcare domain knowledge, er/studio, erwin, sql, save",False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,2025-12-09 20:13:03,5
Payer Data Analyst,https://www.naukri.com/job-listings-payer-data-analyst-star4rall-it-solutions-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-7-years-170323502157,Star4rall It Solutions,3-7 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","Health insurance, Data analysis, Claims, Project estimation, Excel, Pharma, Agile, Healthcare, Save",,data-analyst,pune,2025-12-04 12:14:56,Naukri,,Data Analyst,Star4rall It Solutions,,,,3.0,7.0,Mid Level (3-5 years),Pune,False,False," health insurance, data analysis, claims, project estimation, excel, pharma, agile, healthcare, save",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Data Analyst (Tableau+Alteryx),https://www.naukri.com/job-listings-data-analyst-tableau-alteryx-biz-infotecno-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-130125502644,Biz Tecno,4-9 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","hive, python, charts, data analysis, scikit-learn, data manipulation, mathematics, power bi, Save",,data-analyst,pune,2025-12-04 12:14:57,Naukri,,Data Analyst,Biz Tecno,,,,4.0,9.0,Mid Level (3-5 years),Pune,False,False," hive, python, charts, data analysis, scikit-learn, data manipulation, mathematics, power bi, save",True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3,2025-12-09 20:13:03,5
Workday Data Analyst,https://www.naukri.com/job-listings-workday-data-analyst-quarks-noida-pune-bengaluru-4-to-8-years-250925501896,Quarks Technosoft,4-8 Yrs,Not Disclosed,"Pune, Noida, Bengaluru","Change management, Data management, Data modeling, Analytical, Data collection, Data quality, Manager Quality Control, Powerpoint, Save",,data-analyst,pune,2025-12-04 12:14:57,Naukri,,Data Analyst,Quarks Technosoft,,,,4.0,8.0,Mid Level (3-5 years),Pune,False,False," change management, data management, data modeling, analytical, data collection, data quality, manager quality control, powerpoint, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-mhtechin-pune-2-to-5-years-300925502777,Mhtechin,2-5 Yrs,Not Disclosed,Pune,"Computer science, Data analysis, PDF, Analytical, Data quality, Internship, Analytics, Product marketing, Save",,data-analyst,pune,2025-12-04 12:15:09,Naukri,,Data Analyst,Mhtechin,,,,2.0,5.0,Entry Level (0-2 years),Pune,False,False," computer science, data analysis, pdf, analytical, data quality, internship, analytics, product marketing, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Online Data Analyst,https://www.naukri.com/job-listings-online-data-analyst-carnivore-style-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-6-years-110725509015,Carnivore Style,1-6 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","Computer science, Hospitality, Data analysis, Google Analytics, Web analytics, Social media, E-commerce, Data Analyst, Save",,data-analyst,pune,2025-12-04 12:15:10,Naukri,,Data Analyst,Carnivore Style,,,,1.0,6.0,Entry Level (0-2 years),Pune,False,False," computer science, hospitality, data analysis, google analytics, web analytics, social media, e-commerce, data analyst, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-barclays-shared-services-pune-1-to-7-years-141125500680,Barclays,1-7 Yrs,Not Disclosed,Pune,"data cleansing, Automation, Operational excellence, Analytical, Data quality, Business strategy, Assistant Vice President, Operations, Save",,data-analyst,pune,2025-12-04 12:15:11,Naukri,,Data Analyst,Barclays,,,,1.0,7.0,Entry Level (0-2 years),Pune,False,False," data cleansing, automation, operational excellence, analytical, data quality, business strategy, assistant vice president, operations, save",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-rudra-anlytics-pune-3-to-8-years-240924502732,RUDRA ANLYTICS,3-8 Yrs,Not Disclosed,Pune,"Data analysis, Automation, data security, Data collection, Predictive modeling, Data quality, Advanced Excel, Data mining, Save",,data-analyst,pune,2025-12-04 12:15:11,Naukri,,Data Analyst,RUDRA ANLYTICS,,,,3.0,8.0,Mid Level (3-5 years),Pune,False,False," data analysis, automation, data security, data collection, predictive modeling, data quality, advanced excel, data mining, save",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Inviting Data Analysts,https://www.naukri.com/job-listings-inviting-data-analysts-fusemachines-pune-10-to-15-years-121125501795,Fusemachines,10-15 Yrs,Not Disclosed,Pune,"Data analysis, Manager Quality Assurance, GIT, Data modeling, Analytical, Diversity and Inclusion, power bi, data integrity, Save",,data-analyst,pune,2025-12-04 12:15:12,Naukri,,Data Analyst,Fusemachines,,,,10.0,15.0,Senior Level (5+ years),Pune,False,False," data analysis, manager quality assurance, git, data modeling, analytical, diversity and inclusion, power bi, data integrity, save",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-tudip-technologies-pvt-ltd-pune-2-to-7-years-290925502713,Tudip Technologies,2-7 Yrs,Not Disclosed,Pune,"Automation, Data analysis, Manager Quality Assurance, Analytical, Data collection, Data quality, microsoft, Recruitment, Save",,data-analyst,pune,2025-12-04 12:15:13,Naukri,,Data Analyst,Tudip Technologies,,,,2.0,7.0,Entry Level (0-2 years),Pune,False,False," automation, data analysis, manager quality assurance, analytical, data collection, data quality, microsoft, recruitment, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-john-crane-sealing-systems-india-pvt-ltd-pune-2-to-6-years-230125505549,John Crane Sealing Systems India,2-6 Yrs,Not Disclosed,Pune,"snowflake, data analysis, modeling, data manipulation, bi, power bi, data warehousing, business analysis, Save",,data-analyst,pune,2025-12-04 12:15:13,Naukri,,Data Analyst,John Crane Sealing Systems India,,,,2.0,6.0,Entry Level (0-2 years),Pune,False,False," snowflake, data analysis, modeling, data manipulation, bi, power bi, data warehousing, business analysis, save",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Data Analyst (ETL Tools),https://www.naukri.com/job-listings-data-analyst-etl-tools-alpha-analytics-services-pvt-ltd-pune-2-to-4-years-240919500049,Alpha Analytics Services,2-4 Yrs,Not Disclosed,Pune,"Data modeling, Consulting, Data Analyst, Scheduling, Informatica, Stored procedures, Unit testing, Pentaho, Save",,data-analyst,pune,2025-12-04 12:15:15,Naukri,,Data Analyst,Alpha Analytics Services,,,,2.0,4.0,Entry Level (0-2 years),Pune,False,False," data modeling, consulting, data analyst, scheduling, informatica, stored procedures, unit testing, pentaho, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data Analyst - Indirect Procurement,https://www.naukri.com/job-listings-data-analyst-indirect-procurement-world-courier-pune-3-to-8-years-041125504629,World Courier,3-8 Yrs,Not Disclosed,Pune,"Procurement, ERP, Data analysis, SAP, Microsoft Dynamics, Information technology, Ariba, SQL, Save",,data-analyst,pune,2025-12-04 12:15:16,Naukri,,Data Analyst,World Courier,,,,3.0,8.0,Mid Level (3-5 years),Pune,False,False," procurement, erp, data analysis, sap, microsoft dynamics, information technology, ariba, sql, save",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-gyantu-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-7-years-150424501151,Gyantu,2-7 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","Training, E-learning, Database design, Analytical, Database, Data Analyst, Troubleshooting, Data mining, Save",,data-analyst,pune,2025-12-04 12:15:16,Naukri,,Data Analyst,Gyantu,,,,2.0,7.0,Entry Level (0-2 years),Pune,False,False," training, e-learning, database design, analytical, database, data analyst, troubleshooting, data mining, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data Analyst - Client Data Integration,https://www.naukri.com/job-listings-data-analyst-client-data-integration-assent-pune-2-to-4-years-290925503066,Assent,2-4 Yrs,Not Disclosed,Pune,"ERP, Data analysis, SAP, XML, Oracle, SSIS, SQL, CRM, Save",,data-analyst,pune,2025-12-04 12:15:17,Naukri,,Data Analyst,Assent,,,,2.0,4.0,Entry Level (0-2 years),Pune,False,False," erp, data analysis, sap, xml, oracle, ssis, sql, crm, save",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-ms-guide-world-new-delhi-pune-bengaluru-1-to-4-years-260225502829,MS Guide World,1-4 Yrs,Not Disclosed,"Pune, New Delhi, Bengaluru","Automation, Data analysis, SAP, Data modeling, Hyperion, SAP CRM, Business intelligence, Analytics, Save",,data-analyst,pune,2025-12-04 12:15:18,Naukri,,Data Analyst,MS Guide World,,,,1.0,4.0,Entry Level (0-2 years),Pune,False,False," automation, data analysis, sap, data modeling, hyperion, sap crm, business intelligence, analytics, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data Analyst - Logistics Domain (Remote),https://www.naukri.com/job-listings-data-analyst-logistics-domain-remote-elevati-infotech-pvt-ltd-pune-3-to-7-years-191124504983,Elevati Infotech,3-7 Yrs,Not Disclosed,Pune,"Supply chain, Health insurance, Data analysis, Automation, Analytical, power bi, Macros, Logistics, Save",,data-analyst,pune,2025-12-04 12:15:19,Naukri,,Data Analyst,Elevati Infotech,,,,3.0,7.0,Mid Level (3-5 years),Pune,False,False," supply chain, health insurance, data analysis, automation, analytical, power bi, macros, logistics, save",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
